L_elbow,R_elbow,L_shoulder,R_shoulder,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,torso
79.96936666672892,56.133914007247235,57.585657669177394,60.952340974057066,80.85078774070757,80.85078774070757,96.22303665391594,86.50799978306924,104.19311854336149,104.19311854336149,13.015057814059952
79.3773606488739,55.4592850267688,56.29663014441274,60.23053970738377,73.63683774264764,73.63683774264764,88.51242339232353,84.68186961911792,104.19311854336149,104.19311854336149,15.551299865417285
81.47980788757499,56.88499675844094,61.33853584731459,63.050771999258785,78.25910696129067,78.25910696129067,88.27893117837307,86.87620534061455,104.19311854336149,104.19311854336149,16.42139690302024
96.78117021799204,77.35202004317456,75.85915614180817,77.17500231947393,63.114604497491506,63.114604497491506,76.10493072032011,78.14577051229399,104.19311854336149,104.19311854336149,16.8499643608512
94.24925238524824,79.99556789107591,71.1953689446071,77.64247575745405,69.3288433924457,69.3288433924457,81.76297650489684,79.85585051876963,104.19311854336149,104.19311854336149,14.649230036034343
93.81236784235003,65.15574575773948,67.37176302328609,76.22705960312155,70.03207908150522,70.03207908150522,85.73874219090551,83.16836467412239,104.19311854336149,104.19311854336149,15.026347069428883
94.57455146045133,65.25542386353676,68.64720385209773,72.56952009695914,65.65947215665967,65.65947215665967,84.53308525876093,83.22522911758813,104.19311854336149,104.19311854336149,14.287396430209848
96.39463299166542,67.96999445740437,65.35374858101424,58.568467822792364,65.65947215665967,65.65947215665967,89.39305743899934,87.62784747886174,104.19311854336149,104.19311854336149,10.824263794882901
95.8249068112885,61.69044005352497,63.07036778259853,59.433682860667446,65.65947215665967,65.65947215665967,93.07420868575159,87.29057702186614,104.19311854336149,104.19311854336149,11.236908464256967
95.67488535499513,58.07247005331088,62.41887136455449,57.66753579540512,65.65947215665967,65.65947215665967,98.60303000227448,88.71790378897848,104.19311854336149,104.19311854336149,11.33307274178287
105.00933127332712,81.03361244127152,76.88205205423431,68.63784034980611,65.65947215665967,65.65947215665967,83.9981636997578,83.91875572079752,104.19311854336149,104.19311854336149,12.254187841374408
97.89894709267654,76.22623962837896,71.56654236370358,70.17225419477286,65.65947215665967,65.65947215665967,84.86459931643091,80.93654680919288,104.19311854336149,104.19311854336149,11.926681647191181
99.62156046989148,78.59644314211637,73.54809550339542,73.71525988753946,65.65947215665967,65.65947215665967,79.9900502146333,76.24413028244192,104.19311854336149,104.19311854336149,10.930857242509918
102.78915781217287,89.72464821911511,76.9727600304599,77.03625439353023,65.65947215665967,65.65947215665967,79.10254747579464,79.46270324906887,104.19311854336149,104.19311854336149,9.477466634931874
105.21234543468913,91.55207321923126,78.73424117061715,78.42265508395226,65.65947215665967,65.65947215665967,81.47811673823608,80.25655089780508,104.19311854336149,104.19311854336149,9.67788203461486
102.91742004475377,89.13390805511291,76.4149764132687,68.71894659457122,65.65947215665967,65.65947215665967,78.6629967218735,89.52390523355837,104.19311854336149,104.19311854336149,10.785764430127191
102.49465466781535,81.26521882620776,77.19256064527607,67.90094475348562,65.65947215665967,65.65947215665967,78.36726088123454,89.31461049352832,104.19311854336149,104.19311854336149,12.674028697873418
94.89601066910261,81.99631117016597,71.36561226906053,71.08337272374239,65.65947215665967,65.65947215665967,82.792044783577,84.6205605799292,104.19311854336149,104.19311854336149,11.996129909891447
100.0009266347431,87.09705539275278,73.16160033813502,71.87695162754657,65.65947215665967,65.65947215665967,82.61331218886235,90.32323152206588,104.19311854336149,104.19311854336149,12.827646391572992
99.9067961445951,83.76675593948265,72.34368046964674,71.05046342218007,65.65947215665967,65.65947215665967,81.87515497167855,86.45395472957195,104.19311854336149,104.19311854336149,13.4014785993048
92.38063353825747,73.08316974789288,66.75597017594819,66.2582590529971,65.65947215665967,65.65947215665967,83.48159178956219,86.89647263674085,104.19311854336149,104.19311854336149,15.225184503502724
98.2544606202574,77.72757454740689,76.98309267116224,67.58075168102337,65.65947215665967,65.65947215665967,79.18546134851434,83.72873711336975,104.19311854336149,104.19311854336149,17.640812043994206
83.08960842506009,68.83368578713468,64.74955354789965,61.698822442346625,64.99064781515982,64.99064781515982,78.51394087262523,82.89356798759786,104.19311854336149,104.19311854336149,15.7801980533951
